Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00112.png,1,771,771,36.454,255,255,101.983,31.637,31.029,170.408,0.932,0.959,32.757,9,14,148.736,31.000,196605,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00674.png,1,892,892,40.380,255,255,111.397,34.165,33.242,49.749,0.903,0.958,35.609,12,37,51.843,33.988,227460,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01581.png,1,721,721,33.442,255,255,98.912,30.954,29.658,51.361,0.926,0.961,32.202,12,37,53.842,30.000,183855,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00847.png,1,794,794,39.229,255,255,103.397,32.224,31.373,37.770,0.933,0.962,33.287,9,31,32.735,31.820,202470,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01595.png,1,663,663,36.711,255,255,94.912,29.272,28.839,88.977,0.925,0.956,30.414,11,10,133.668,29.000,169065,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00853.png,1,751,751,33.378,255,255,99.740,31.688,30.175,23.146,0.949,0.966,32.757,14,38,58.736,30.000,191505,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_00728.png,1,891,891,41.212,255,255,111.154,34.782,32.616,134.827,0.906,0.957,37.202,8,14,143.746,33.000,227205,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01436.png,1,668,668,33.771,255,255,95.154,29.664,28.672,167.830,0.927,0.956,30.676,7,19,160.974,29.000,170340,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01350.png,1,1225,1225,43.610,255,255,129.296,41.174,37.881,51.223,0.921,0.965,42.438,14,44,55.561,38.736,312375,255,NaN,NaN
2024-10-30 P1444 Group 3 Rev 5 R02 PP1_01344.png,1,609,609,36.228,255,255,90.326,28.176,27.520,36.069,0.938,0.958,29.155,7,27,22.166,28.000,155295,255,NaN,NaN
