Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_02093.png,1,673,673,35.571,255,255,95.740,29.493,29.054,26.078,0.923,0.955,30.610,9,31,38.367,29.000,171615,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00684.png,1,950,950,39.567,255,255,113.640,35.244,34.320,146.243,0.924,0.962,36.401,9,14,142.815,34.648,242250,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00109.png,1,481,481,30.833,255,255,79.841,25.038,24.460,92.776,0.948,0.957,26.000,14,8,112.620,24.000,122655,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01217.png,1,1319,1319,45.249,255,255,134.468,41.526,40.442,28.003,0.917,0.968,43.324,7,32,18.853,40.000,336345,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01571.png,1,498,498,28.953,255,255,81.255,25.367,24.996,152.515,0.948,0.958,26.833,8,14,153.435,25.000,126990,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_02078.png,1,657,657,35.552,255,255,94.326,29.288,28.562,83.473,0.928,0.956,30.232,13,9,124.216,29.000,167535,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01565.png,1,1054,1054,41.333,255,255,120.468,37.343,35.937,69.199,0.913,0.961,38.601,13,41,53.427,36.672,268770,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01203.png,1,559,559,30.987,255,255,86.426,27.086,26.277,34.463,0.940,0.963,28.844,7,27,33.690,26.000,142545,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00135.png,3,1625,541.667,40.727,255,255,91.659,31.544,21.851,113.829,0.809,0.927,33.210,23.667,25,108.786,23.029,138125,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_02044.png,1,828,828,39.149,255,255,105.740,32.731,32.209,46.435,0.931,0.964,34.059,11,35,49.764,32.000,211140,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00653.png,1,542,542,31.512,255,255,85.497,26.926,25.630,22.942,0.932,0.953,27.893,7,17,165.466,26.000,138210,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01559.png,1,535,535,28.950,255,255,85.255,26.645,25.566,29.813,0.925,0.954,27.803,9,30,37.694,25.931,136425,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00647.png,1,623,623,37.083,255,255,90.912,28.639,27.698,51.780,0.947,0.961,29.732,14,35,70.346,28.000,158865,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_02050.png,1,501,501,33.806,255,255,81.841,25.688,24.832,26.069,0.940,0.957,26.926,8,26,31.329,25.000,127755,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_00121.png,1,641,641,34.686,255,255,92.326,28.750,28.388,175.602,0.945,0.960,29.833,7,19,166.430,28.000,163455,255,NaN,NaN
2024-10-29 P1444 Group 1 Rev 9 R01_PP2_01968.png,1,814,814,39.324,255,255,105.397,32.495,31.895,32.914,0.921,0.958,33.615,15,37,59.621,32.000,207570,255,NaN,NaN
