Tag,Ball-Powder Ratio,Jar,20mm Run Time (Hours),10mm Run Time (Hours),6mm Run Time (Hours),Total Run Time (Hours),Circ.,Feret,AR,Round
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.847,8.062,1.605,0.623
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.974,8.062,1.075,0.931
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.969,9.22,1.09,0.917
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.756,22.472,1.436,0.696
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,1.0,8.062,1.139,0.878
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.718,31.321,1.578,0.634
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.626,57.801,1.314,0.761
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.911,9.849,1.038,0.963
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.837,18.358,1.121,0.892
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.978,8.246,1.083,0.923
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.887,8.062,1.519,0.658
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.725,10.63,1.349,0.741
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.623,31.064,2.174,0.46
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.817,18.358,1.479,0.676
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.906,19.723,1.102,0.908
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.816,17.493,1.402,0.713
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.741,22.472,1.564,0.639
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.658,36.125,1.474,0.678
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.874,17.088,1.073,0.932
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.748,19.105,1.515,0.66
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.685,47.927,1.329,0.753
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.8,8.062,1.307,0.765
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.813,47.634,1.433,0.698
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.792,22.472,1.105,0.905
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.666,22.204,1.874,0.534
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.827,29.732,1.066,0.938
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.829,24.515,1.131,0.884
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.75,25.08,1.072,0.933
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.666,33.121,1.667,0.6
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.8,23.022,1.471,0.68
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.853,11.705,1.251,0.799
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.814,17.464,1.273,0.785
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.842,21.471,1.118,0.895
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.811,20.616,1.282,0.78
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.726,27.803,1.29,0.775
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.883,10.44,1.115,0.897
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.743,31.257,1.324,0.755
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.795,39.459,1.471,0.68
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.826,28.16,1.217,0.822
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.803,16.401,1.438,0.695
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.824,16.643,1.256,0.796
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.776,16.763,1.367,0.731
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.873,23.087,1.094,0.914
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.843,20.125,1.303,0.768
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.89,9.22,1.167,0.857
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.886,17.464,1.478,0.677
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.812,16.643,1.435,0.697
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.737,12.53,1.203,0.831
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.816,24.597,1.09,0.918
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.812,10.77,1.73,0.578
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.809,16.401,1.465,0.682
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.793,18.028,1.255,0.797
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.894,9.849,1.107,0.904
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.849,26.627,1.273,0.786
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.78,9.22,1.223,0.818
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.676,8.062,1.388,0.72
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,1.0,6.708,1.018,0.982
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.79,14.765,1.917,0.522
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.804,21.024,1.359,0.736
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.841,22.204,1.46,0.685
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.899,8.602,1.396,0.716
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.892,14.213,1.413,0.708
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.718,34.205,1.356,0.738
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.898,7.81,1.187,0.843
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.827,16.643,1.424,0.702
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.791,19.209,1.173,0.853
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.733,23.259,1.623,0.616
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.842,23.409,1.152,0.868
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.674,16.763,1.657,0.604
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.788,13.601,1.517,0.659
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.827,43.909,1.324,0.755
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.779,28.862,1.3,0.769
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.767,13.0,1.412,0.708
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.7,32.65,1.058,0.945
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.873,10.77,1.399,0.715
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.752,12.369,1.626,0.615
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.797,17.0,1.273,0.786
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.876,23.259,1.256,0.796
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.862,9.849,1.707,0.586
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,1.0,6.708,1.103,0.907
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.783,24.597,1.66,0.603
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.757,24.207,1.142,0.875
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.883,14.422,1.265,0.791
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.864,15.652,1.153,0.867
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.938,9.849,1.236,0.809
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.683,25.06,1.826,0.548
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.816,21.84,1.242,0.805
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.803,21.84,1.141,0.876
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.868,19.698,1.089,0.919
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.812,18.601,1.558,0.642
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.978,7.28,1.182,0.846
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.688,20.518,1.843,0.542
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.727,8.062,1.224,0.817
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.812,9.849,1.412,0.708
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.887,7.28,1.238,0.808
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.903,9.849,1.181,0.847
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.813,13.892,1.476,0.677
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.824,9.22,1.472,0.679
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.877,12.369,1.133,0.883
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.937,7.28,1.06,0.943
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.68,35.609,1.307,0.765
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.838,6.708,1.181,0.847
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.889,11.705,1.116,0.896
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.611,25.554,1.933,0.517
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.844,11.18,1.586,0.63
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.943,8.062,1.394,0.718
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.778,11.402,1.735,0.576
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.757,34.132,1.19,0.84
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.836,33.061,1.053,0.95
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.78,13.892,1.712,0.584
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.761,10.0,1.847,0.542
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.812,9.849,1.423,0.703
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.875,14.318,1.359,0.736
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.813,14.318,1.629,0.614
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.986,7.616,1.263,0.792
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.846,26.077,1.105,0.905
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.871,13.892,1.359,0.736
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.93,11.705,1.266,0.79
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.768,6.708,1.206,0.829
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.838,10.0,1.688,0.592
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.906,11.705,1.26,0.794
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.635,9.434,1.932,0.518
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.881,28.844,1.301,0.768
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.815,16.401,1.169,0.856
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.796,26.249,1.109,0.902
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.943,6.708,1.311,0.763
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.62,13.601,1.749,0.572
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.953,7.616,1.305,0.766
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,1.0,6.708,1.222,0.818
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,1.0,8.062,1.144,0.874
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.821,7.81,1.441,0.694
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.65,7.81,1.689,0.592
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.916,7.28,1.412,0.708
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.851,21.633,1.291,0.774
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.766,17.72,1.268,0.789
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.834,9.899,1.702,0.587
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.888,9.487,1.406,0.711
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.949,11.402,1.25,0.8
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.789,22.204,1.383,0.723
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.86,7.81,1.483,0.674
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.734,22.204,1.088,0.919
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.877,7.28,1.106,0.905
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.796,29.833,1.316,0.76
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.942,10.77,1.263,0.792
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.533,11.18,2.803,0.357
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.808,9.22,1.497,0.668
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.816,17.464,1.336,0.748
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.827,17.804,1.26,0.794
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.802,7.28,1.464,0.683
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.898,6.403,1.163,0.86
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.837,12.53,1.304,0.767
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,1.0,5.831,1.0,1.0
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.726,31.145,1.428,0.7
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.776,15.811,1.25,0.8
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.821,16.401,1.249,0.801
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.897,9.434,1.596,0.626
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.869,13.153,1.286,0.777
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.817,7.28,1.068,0.936
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.76,22.472,1.362,0.734
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.66,20.0,1.497,0.668
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.875,17.464,1.308,0.764
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.778,36.77,1.14,0.877
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.932,8.062,1.589,0.629
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.754,15.264,1.323,0.756
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.954,6.708,1.043,0.959
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.898,10.44,1.58,0.633
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.765,18.601,1.464,0.683
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.815,16.643,1.145,0.874
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.96,7.616,1.105,0.905
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.833,44.944,1.163,0.86
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.81,9.22,1.707,0.586
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.96,8.062,1.372,0.729
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.882,10.44,1.312,0.762
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.986,7.28,1.102,0.908
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.84,8.602,1.342,0.745
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.842,13.601,1.31,0.763
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.803,11.662,1.253,0.798
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.737,13.601,2.009,0.498
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.788,13.601,1.316,0.76
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.986,8.062,1.416,0.706
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.667,9.22,1.941,0.515
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.898,7.616,1.29,0.775
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.638,37.643,1.508,0.663
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.786,19.235,1.605,0.623
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,1.0,6.708,1.184,0.845
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.416,10.817,2.581,0.387
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.859,18.385,1.277,0.783
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.812,9.849,1.371,0.73
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.696,15.652,1.347,0.743
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.916,11.18,1.521,0.658
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.651,45.651,1.221,0.819
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.87,13.601,1.474,0.678
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.881,11.705,1.304,0.767
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.858,10.817,1.108,0.902
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.847,13.601,1.195,0.837
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.764,10.0,1.375,0.727
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,1.0,7.81,1.588,0.63
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.794,11.18,1.411,0.709
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.909,9.22,1.148,0.871
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,1.0,9.434,1.219,0.82
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.898,7.28,1.113,0.899
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.815,6.403,1.285,0.778
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.767,9.849,1.985,0.504
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.661,28.018,2.067,0.484
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.758,11.402,1.958,0.511
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.831,11.402,1.147,0.872
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.929,13.416,1.254,0.798
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.858,12.369,1.269,0.788
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.953,8.544,1.158,0.863
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.774,10.0,1.7,0.588
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.965,6.403,1.195,0.837
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.821,13.892,1.314,0.761
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.806,12.207,1.066,0.938
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.675,14.318,2.342,0.427
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.848,30.083,1.207,0.829
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.972,7.616,1.064,0.94
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.682,23.324,1.657,0.603
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.776,17.804,1.138,0.879
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,1.0,7.81,1.196,0.836
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.777,8.062,1.2,0.834
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.831,11.402,1.414,0.707
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.652,20.396,1.986,0.504
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.804,18.439,1.162,0.861
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.446,13.038,3.419,0.292
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.898,6.708,1.417,0.706
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.814,20.125,1.542,0.648
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.835,18.358,1.261,0.793
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.848,9.434,1.061,0.943
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.943,10.44,1.198,0.835
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.806,9.849,1.465,0.683
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.824,7.211,1.173,0.852
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.849,19.723,1.183,0.845
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.887,12.369,1.283,0.779
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.862,12.53,1.386,0.722
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.838,6.708,1.652,0.605
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.861,27.295,1.243,0.804
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.829,26.401,1.237,0.808
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.768,21.633,1.103,0.907
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.771,29.732,1.382,0.723
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.81,12.369,1.247,0.802
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.821,19.647,1.254,0.797
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.761,29.411,1.109,0.902
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.911,9.849,1.192,0.839
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.649,35.693,1.619,0.618
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.569,10.817,2.141,0.467
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.797,29.614,1.196,0.836
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.78,20.616,1.521,0.657
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.797,24.207,1.211,0.826
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.522,59.169,1.87,0.535
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.674,32.016,1.899,0.527
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.943,10.44,1.628,0.614
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.828,8.544,1.371,0.729
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.767,12.806,1.17,0.855
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.832,18.028,1.228,0.814
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.873,15.652,1.467,0.682
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.685,18.788,1.398,0.715
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.822,13.601,1.505,0.665
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.767,12.806,1.279,0.782
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.75,37.656,1.21,0.826
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.988,6.708,1.276,0.784
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.829,8.246,1.591,0.629
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.782,16.279,1.279,0.782
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.815,9.849,1.325,0.755
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.795,10.44,1.475,0.678
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.719,18.601,1.594,0.627
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.942,10.77,1.226,0.816
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.8,22.472,1.373,0.728
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.81,18.028,1.571,0.637
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.68,16.155,1.538,0.65
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.913,10.817,1.194,0.838
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.645,20.248,1.842,0.543
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.993,6.708,1.081,0.925
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.932,18.358,1.263,0.792
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.746,28.231,1.343,0.744
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.943,10.296,1.159,0.863
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.808,20.248,1.321,0.757
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.631,19.723,1.903,0.525
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.86,18.028,1.61,0.621
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.71,11.402,1.769,0.565
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.855,7.616,1.609,0.622
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.945,14.422,1.201,0.832
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.922,7.071,1.166,0.858
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.748,18.601,1.412,0.708
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.911,11.18,1.532,0.653
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.867,9.22,1.147,0.872
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.864,27.659,1.108,0.902
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.848,9.849,1.411,0.709
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.761,17.205,1.079,0.926
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,1.0,6.403,1.089,0.918
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.613,26.249,1.235,0.81
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.828,13.601,1.565,0.639
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.85,11.402,1.485,0.673
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.74,9.487,1.508,0.663
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.777,10.77,1.545,0.647
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.911,10.44,1.282,0.78
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.72,35.847,1.175,0.851
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,1.0,8.544,1.014,0.986
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.809,12.53,1.236,0.809
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.865,10.817,1.53,0.653
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.776,16.643,1.327,0.754
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.887,9.22,1.389,0.72
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.736,19.235,1.238,0.808
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.733,13.892,1.338,0.747
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.796,12.207,1.25,0.8
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.636,18.868,1.32,0.758
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.9,13.0,1.469,0.681
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.78,14.866,1.921,0.521
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.679,30.61,1.282,0.78
H2-6,7:5:1,2,20.0,25.0,16.7,61.7,0.972,8.062,1.181,0.847
