Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00116.png,1,800,800.000,37.037,255,255,103.397,32.338,31.498,62.970,0.940,0.963,33.287,9.000,34.000,32.735,31.820,204000.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00102.png,1,593,593.000,36.159,255,255,90.083,27.803,27.157,164.829,0.918,0.953,29.206,10.000,9.000,128.047,27.000,151215.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00062.png,1,429,429.000,27.500,255,255,75.841,23.797,22.954,156.955,0.937,0.949,24.839,10.000,12.000,139.899,23.000,109395.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00076.png,1,883,883.000,39.991,255,255,109.983,33.931,33.134,2.291,0.917,0.959,35.000,13.000,8.000,126.870,33.000,225165.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00089.png,1,303,303.000,25.462,255,255,64.770,20.185,19.113,52.892,0.908,0.931,21.401,11.000,26.000,52.595,19.922,77265.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00088.png,1,542,542.000,30.743,255,255,86.669,27.585,25.017,32.490,0.907,0.950,29.000,10.000,30.000,43.603,25.938,138210.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00077.png,1,751,751.000,37.929,255,255,100.569,31.373,30.479,38.993,0.933,0.961,32.573,7.000,27.000,17.879,31.000,191505.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00063.png,1,685,685.000,29.847,255,255,96.326,30.301,28.784,18.124,0.928,0.959,31.321,8.000,30.000,16.699,29.000,174675.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00103.png,1,635,635.000,35.998,255,255,92.083,28.681,28.189,49.490,0.941,0.962,29.833,10.000,31.000,39.560,28.000,161925.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00117.png,1,552,552.000,32.056,255,255,86.326,26.645,26.378,19.565,0.931,0.951,27.731,8.000,15.000,154.359,26.870,140760.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00101.png,1,907,907.000,42.864,255,255,111.397,34.298,33.670,29.375,0.918,0.961,35.468,9.000,34.000,40.426,34.000,231285.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00115.png,1,315,315.000,27.273,255,255,66.770,21.224,18.897,54.721,0.888,0.928,23.431,8.000,27.000,50.194,19.799,80325.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00129.png,1,578,578.000,31.328,255,255,88.083,27.920,26.359,38.742,0.936,0.959,29.682,12.000,36.000,57.381,26.870,147390.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00075.png,1,855,855.000,39.547,255,255,108.225,33.251,32.740,1.176,0.917,0.961,35.171,18.000,7.000,104.826,33.000,218025.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00061.png,1,1500,1500.000,41.771,255,255,148.510,45.820,41.681,179.516,0.855,0.947,50.249,6.000,26.000,174.289,43.000,382500.000,255,NaN,NaN
2024-10-30 P2328 Group 2 Rev 2 R01 PP1_00049.png,1,933,933.000,38.875,255,255,112.811,34.982,33.959,7.738,0.921,0.962,35.847,8.000,19.000,157.011,34.000,237915.000,255,NaN,NaN
